0	1303771174769	0	0	0	0
1	1303771174777	0	0	0	0
2	1303771174827	0	0	0	0
3	1303771174836	0	0	0	0
4	1303771174847	0	0	0	0
5	1303771174858	0	0	0	0
6	1303771174913	0	0	0	0
7	1303771174927	0	0	0	0
8	1303771174940	0	0	0	0
9	1303771174950	0	0	0	0
10	1303771174961	0	0	0	0
11	1303771174971	0	0	0	0
12	1303771174985	0	0	0	0
13	1303771174997	0	0	0	0
14	1303771175049	0	0	0	0
15	1303771175061	0	0	0	0
16	1303771175072	0	0	0	0
17	1303771175126	0	0	0	0
18	1303771175137	0	0	0	0
19	1303771175149	0	0	0	0
20	1303771175160	0	0	0	0
21	1303771175175	0	0	0	0
22	1303771175188	0	0	0	0
23	1303771175201	0	0	0	0
24	1303771175213	0	0	0	0
25	1303771175229	0	0	0	0
26	1303771175243	0	0	0	0
27	1303771175257	0	0	0	0
28	1303771175274	1	0	0	0
29	1303771175312	1	0	0	0
30	1303771175348	1	0	0	0
31	1303771175406	1	0	0	0
32	1303771175426	1	1.078	0	0
33	1303771175447	1	1.078	0	0
34	1303771175461	1	1.078	0	0
35	1303771175477	1	1.078	1.5	0.6184
36	1303771175492	1	1.078	1.5	0.6184
37	1303771175507	1	1.078	1.5	0.6184
38	1303771175523	1	1.078	1.5	0.6184
39	1303771175538	1	1.078	1.1667	0.7951
40	1303771175554	1	1.078	1.375	0.6747
41	1303771175570	1	1.078	1.3333	0.6958
42	1303771175585	1	1.078	1.2	0.7731
43	1303771175600	1	1.078	1.25	0.7421
44	1303771175617	1	1.078	1.1	0.8433
45	1303771175633	1	1.078	1.125	0.8246
46	1303771175649	1	1.078	1.125	0.8246
47	1303771175666	1	1.078	1.2	0.7731
48	1303771175681	1	1.078	1.25	0.7421
49	1303771175697	1	1.078	1.1	0.8433
50	1303771175714	1	1.078	1.2	0.7731
51	1303771175729	1	1.078	1.1	0.8433
52	1303771175746	1	1.078	1.0714	0.8658
53	1303771175763	1	1.078	1.0714	0.8658
54	1303771175780	1	1.078	1	0.9277
55	1303771175798	1	1.078	1.1	0.8433
56	1303771175814	1	1.078	1.1	0.8433
57	1303771175831	1	1.078	1.1667	0.7951
58	1303771175849	1	1.078	1.2	0.7731
59	1303771175865	1	1.078	1.0714	0.8658
