0	1303770792982	0	0	0	0
1	1303770792991	0	0	0	0
2	1303770792999	0	0	0	0
3	1303770793008	0	0	0	0
4	1303770793016	0	0	0	0
5	1303770793026	0	0	0	0
6	1303770793036	0	0	0	0
7	1303770793046	0	0	0	0
8	1303770793055	0	0	0	0
9	1303770793064	0	0	0	0
10	1303770793075	0	0	0	0
11	1303770793125	0	0	0	0
12	1303770793136	0	0	0	0
13	1303770793148	0	0	0	0
14	1303770793199	0	0	0	0
15	1303770793210	0	0	0	0
16	1303770793222	0	0	0	0
17	1303770793233	0	0	0	0
18	1303770793245	0	0	0	0
19	1303770793259	0	0	0	0
20	1303770793270	0	0	0	0
21	1303770793284	0	0	0	0
22	1303770793296	0	0	0	0
23	1303770793349	0	0	0	0
24	1303770793361	0	0	0	0
25	1303770793375	0	0	0	0
26	1303770793386	0	0	0	0
27	1303770793398	0	0	0	0
28	1303770793411	0	0	0	0
29	1303770793423	0	0	0	0
30	1303770793437	0	0	0	0
31	1303770793449	0	0	0	0
32	1303770793462	0	0	0	0
33	1303770793475	0	0	0	0
34	1303770793488	0	0	0	0
35	1303770793501	0	0	0	0
36	1303770793513	0	0	0	0
37	1303770793526	0	0	0	0
38	1303770793539	0	0	0	0
39	1303770793552	0	0	0	0
40	1303770793565	0	0	0	0
41	1303770793578	0	0	0	0
42	1303770793591	0	0	0	0
43	1303770793604	0	0	0	0
44	1303770793618	0	0	0	0
45	1303770793631	0	0	0	0
46	1303770793645	0	0	0	0
47	1303770793658	0	0	0	0
48	1303770793672	0	0	0	0
49	1303770793685	0	0	0	0
50	1303770793699	0	0	0	0
51	1303770793712	0	0	0	0
52	1303770793727	0	0	0	0
53	1303770793742	0	0	0	0
54	1303770793756	0	0	0	0
55	1303770793810	0	0	0	0
56	1303770793823	0	0	0	0
57	1303770793838	0	0	0	0
58	1303770793851	0	0	0	0
59	1303770793866	0	0	0	0
60	1303770793889	1	0	0	0
61	1303770793924	1	0	0	0
62	1303770793992	1	1.5686	0	0
63	1303770794051	1	1.5686	0	0
