0	1303770753001	0	0	0	0
1	1303770753050	0	0	0	0
2	1303770753059	0	0	0	0
3	1303770753068	0	0	0	0
4	1303770753078	0	0	0	0
5	1303770753089	0	0	0	0
6	1303770753099	0	0	0	0
7	1303770753108	0	0	0	0
8	1303770753120	0	0	0	0
9	1303770753130	0	0	0	0
10	1303770753181	0	0	0	0
11	1303770753193	0	0	0	0
12	1303770753204	0	0	0	0
13	1303770753255	0	0	0	0
14	1303770753267	0	0	0	0
15	1303770753277	0	0	0	0
16	1303770753288	0	0	0	0
17	1303770753301	0	0	0	0
18	1303770753312	0	0	0	0
19	1303770753324	0	0	0	0
20	1303770753336	0	0	0	0
21	1303770753348	0	0	0	0
22	1303770753401	0	0	0	0
23	1303770753413	0	0	0	0
24	1303770753426	0	0	0	0
25	1303770753438	0	0	0	0
26	1303770753450	0	0	0	0
27	1303770753463	0	0	0	0
28	1303770753475	0	0	0	0
29	1303770753488	0	0	0	0
30	1303770753503	1	0	0	0
31	1303770753538	1	0	0	0
32	1303770753568	1	0	0	0
33	1303770753591	1	1.7436	0	0
34	1303770753611	1	1.7436	1.5	0.3824
35	1303770753631	1	1.7436	0	0
36	1303770753653	1	1.7436	0	0
37	1303770753674	1	1.7436	1.5	0.3824
38	1303770753694	1	1.7436	0	0
39	1303770753715	1	1.7436	1.5	0.3824
40	1303770753735	1	1.7436	1.5	0.3824
41	1303770753755	1	1.7436	1.5	0.3824
42	1303770753775	1	1.7436	1.5	0.3824
43	1303770753795	1	1.7436	1.5	0.3824
44	1303770753855	1	1.7436	1.5	0.3824
45	1303770753876	1	1.7436	1.5	0.3824
46	1303770753896	1	1.7436	1.5	0.3824
47	1303770753916	1	1.7436	1.5	0.3824
48	1303770753935	1	1.7436	1.4	0.4097
49	1303770753954	1	1.7436	1.25	0.4588
50	1303770753973	1	1.7436	1.0833	0.5294
51	1303770753991	1	1.7436	1.0833	0.5294
52	1303770754010	1	1.7436	1.1667	0.4916
53	1303770754028	1	1.7436	1.1667	0.4916
54	1303770754047	1	1.7436	1.1667	0.4916
55	1303770754065	1	1.7436	1.1667	0.4916
56	1303770754084	1	1.7436	1.1667	0.4916
57	1303770754103	1	1.7436	1.1667	0.4916
58	1303770754122	1	1.7436	1.1667	0.4916
59	1303770754181	1	1.7436	1.1667	0.4916
60	1303770754200	1	1.7436	1.1667	0.4916
61	1303770754217	1	1.7436	1.1667	0.4916
62	1303770754236	1	1.7436	1.1667	0.4916
63	1303770754255	1	1.7436	1.1429	0.5018
64	1303770754274	1	1.7436	1.1429	0.5018
65	1303770754292	1	1.7436	1.1429	0.5018
66	1303770754311	1	1.7436	1.125	0.5098
67	1303770754329	1	1.7436	1.1429	0.5018
68	1303770754347	1	1.7436	1.0714	0.5353
69	1303770754365	1	1.7436	1.125	0.5098
70	1303770754382	1	1.7436	1.125	0.5098
71	1303770754401	1	1.7436	1.0714	0.5353
72	1303770754419	1	1.7436	1.0625	0.5398
73	1303770754437	1	1.7436	1.125	0.5098
74	1303770754496	1	1.7436	1.0625	0.5398
75	1303770754513	1	1.7436	1.125	0.5098
76	1303770754532	1	1.7436	1.125	0.5098
77	1303770754549	1	1.7436	1.125	0.5098
78	1303770754607	1	1.7436	1.125	0.5098
79	1303770754625	1	1.7436	1.125	0.5098
80	1303770754644	1	1.7436	1.125	0.5098
81	1303770754662	1	1.7436	1.125	0.5098
82	1303770754680	1	1.7436	1.125	0.5098
83	1303770754738	1	1.7436	1.125	0.5098
84	1303770754756	1	1.7436	1.125	0.5098
85	1303770754774	1	1.7436	1.125	0.5098
86	1303770754792	1	1.7436	1.125	0.5098
87	1303770754850	1	1.7436	1.125	0.5098
88	1303770754868	1	1.7436	1.125	0.5098
89	1303770754885	1	1.7436	1.125	0.5098
90	1303770754903	1	1.7436	1.125	0.5098
91	1303770754921	1	1.7436	1.125	0.5098
92	1303770754939	1	1.7316	1.125	0.5133
93	1303770754958	1	1.7202	1.125	0.5167
94	1303770754975	1	1.7202	1.1111	0.5232
95	1303770754992	1	1.7202	1.1111	0.5232
96	1303770755008	1	1.7202	1.125	0.5167
97	1303770755023	1	1.7202	1.1	0.5285
98	1303770755038	1	1.7202	1.0625	0.5471
99	1303770755053	1	1.7202	1.1	0.5285
100	1303770755069	1	1.7202	1.1111	0.5232
101	1303770755085	1	1.7202	1.1	0.5285
102	1303770755100	1	1.7202	1.0909	0.5329
103	1303770755156	1	1.7202	1.1	0.5285
104	1303770755171	1	1.7202	1.0909	0.5329
105	1303770755187	1	1.7202	1.1364	0.5116
106	1303770755202	1	1.7202	1.0909	0.5329
107	1303770755218	1	1.7202	1.0909	0.5329
108	1303770755234	1	1.7202	1.0909	0.5329
109	1303770755249	1	1.7202	1.0909	0.5329
110	1303770755265	1	1.7202	1.0909	0.5329
111	1303770755280	1	1.7202	1.0909	0.5329
112	1303770755337	1	1.7202	1.0909	0.5329
113	1303770755353	1	1.7202	1.0909	0.5329
114	1303770755368	1	1.7202	1.0909	0.5329
115	1303770755385	1	1.7202	1.0909	0.5329
116	1303770755399	1	1.7202	1.0909	0.5329
117	1303770755416	1	1.7202	1.0909	0.5329
118	1303770755431	1	1.7202	1.0909	0.5329
119	1303770755446	1	1.7202	1.0909	0.5329
120	1303770755503	1	1.7202	1.0909	0.5329
121	1303770755518	1	1.7202	1.0909	0.5329
122	1303770755534	1	1.7202	1.0909	0.5329
123	1303770755591	1	1.7202	1.0909	0.5329
124	1303770755606	1	1.7202	1.0909	0.5329
125	1303770755663	1	1.7202	1.0909	0.5329
126	1303770755679	1	1.7202	1.0909	0.5329
127	1303770755694	1	1.7202	1.0909	0.5329
128	1303770755709	1	1.7202	1.0909	0.5329
129	1303770755724	1	1.7202	1.0909	0.5329
130	1303770755740	1	1.7202	1.0909	0.5329
131	1303770755755	1	1.7202	1.0909	0.5329
132	1303770755771	1	1.7202	1.0909	0.5329
133	1303770755787	1	1.7202	1.0909	0.5329
134	1303770755802	1	1.7202	1.0909	0.5329
135	1303770755818	1	1.7202	1.0909	0.5329
136	1303770755833	1	1.7202	1.0909	0.5329
137	1303770755889	1	2.1473	1.0909	0.4269
138	1303770755905	1	2.1473	1.0909	0.4269
139	1303770755921	1	2.1473	1.0909	0.4269
140	1303770755937	1	2.1473	1.0909	0.4269
141	1303770755952	1	2.1473	1.0909	0.4269
142	1303770755969	1	2.1473	1.0909	0.4269
143	1303770755985	1	2.1473	1.0909	0.4269
144	1303770756000	1	2.1473	1.0909	0.4269
145	1303770756016	1	2.1473	1.0909	0.4269
146	1303770756032	1	2.1473	1.0909	0.4269
147	1303770756088	1	2.1473	1.0909	0.4269
148	1303770756105	1	2.1473	1.0909	0.4269
149	1303770756120	1	2.1473	1.0909	0.4269
150	1303770756137	1	2.1473	1.0909	0.4269
151	1303770756152	1	2.1473	1.0909	0.4269
152	1303770756169	1	2.1473	1.0909	0.4269
153	1303770756186	1	2.1473	1.0909	0.4269
154	1303770756203	1	2.4874	1.0909	0.3685
155	1303770756223	1	2.2606	1.0909	0.4055
156	1303770756282	1	2.2605	1.0909	0.4055
157	1303770756300	1	2.2605	1.0909	0.4055
158	1303770756315	1	2.2605	1.0909	0.4055
159	1303770756332	1	2.2605	1.0909	0.4055
160	1303770756348	1	2.2605	1.0909	0.4055
161	1303770756364	1	2.2605	1.125	0.3932
162	1303770756380	1	2.2605	1.125	0.3932
163	1303770756395	1	2.2605	1.1154	0.3966
164	1303770756411	1	2.2605	1.1071	0.3996
165	1303770756428	1	2.2605	1.0909	0.4055
166	1303770756443	1	2.2605	1.0833	0.4083
167	1303770756460	1	2.2605	1.0909	0.4055
168	1303770756475	1	2.2605	1.1154	0.3966
169	1303770756492	1	2.2605	1.1154	0.3966
170	1303770756508	1	2.2605	1.0909	0.4055
171	1303770756523	1	2.2605	1.0833	0.4083
172	1303770756540	1	2.2605	1.0769	0.4108
173	1303770756555	1	2.2605	1.1071	0.3996
174	1303770756571	1	2.2605	1.1071	0.3996
175	1303770756628	1	2.2605	1.1154	0.3966
176	1303770756643	1	2.2605	1.1071	0.3996
177	1303770756659	1	2.2605	1.0714	0.4129
178	1303770756676	1	2.2605	1.0714	0.4129
179	1303770756732	1	2.2605	1.0714	0.4129
180	1303770756749	1	2.2605	1.0714	0.4129
181	1303770756806	1	2.2605	1.0714	0.4129
182	1303770756861	1	2.2605	1.0714	0.4129
183	1303770756878	1	2.2605	1.0714	0.4129
184	1303770756893	1	2.2605	1.0714	0.4129
185	1303770756950	1	2.2605	1.0714	0.4129
186	1303770756967	1	2.2605	1.0714	0.4129
187	1303770756983	1	2.2605	1.0714	0.4129
188	1303770756999	1	2.2605	1.0714	0.4129
189	1303770757016	1	2.2605	1.0357	0.4271
190	1303770757032	1	2.2605	1.0714	0.4129
191	1303770757048	1	2.2605	1.0714	0.4129
192	1303770757063	1	2.2605	1.0357	0.4271
193	1303770757080	1	2.2605	1.0357	0.4271
194	1303770757096	1	2.2605	1.0714	0.4129
195	1303770757112	1	2.2605	1.0714	0.4129
196	1303770757128	1	2.2605	1.0357	0.4271
197	1303770757144	1	2.2605	1.0357	0.4271
198	1303770757160	1	2.2605	1.0714	0.4129
199	1303770757177	1	2.2605	1.0714	0.4129
200	1303770757192	1	2.2605	1.0357	0.4271
201	1303770757209	1	2.2605	1.0357	0.4271
202	1303770757225	1	2.2605	1.0714	0.4129
203	1303770757240	1	2.2605	1.0714	0.4129
204	1303770757257	1	2.2605	1.0357	0.4271
205	1303770757272	1	2.2605	1.0357	0.4271
206	1303770757289	1	2.2605	1.0714	0.4129
207	1303770757305	1	2.2605	1.0714	0.4129
208	1303770757320	1	2.2605	1.0357	0.4271
209	1303770757337	1	2.2605	1	0.4424
210	1303770757352	1	2.2605	1.0357	0.4271
211	1303770757368	1	2.2605	1.0714	0.4129
